2023-03-09 18:14:29.223 [info] Log level: Info
2023-03-09 18:14:29.223 [info] Validating found git in: "git"
2023-03-09 18:14:29.223 [info] Using git "2.39.2" from "git"
2023-03-09 18:14:29.225 [info] > git rev-parse --show-toplevel [10ms]
2023-03-09 18:14:29.261 [info] > git rev-parse --show-toplevel [13ms]
2023-03-09 18:14:29.276 [info] > git rev-parse --show-toplevel [12ms]
2023-03-09 18:14:29.285 [info] > git rev-parse --show-toplevel [5ms]
2023-03-09 18:14:29.290 [info] > git rev-parse --show-toplevel [1ms]
2023-03-09 18:14:29.294 [info] > git rev-parse --show-toplevel [1ms]
2023-03-09 18:14:29.298 [info] > git rev-parse --show-toplevel [0ms]
2023-03-09 18:14:29.303 [info] > git rev-parse --show-toplevel [1ms]
2023-03-09 18:14:29.307 [info] > git rev-parse --show-toplevel [0ms]
2023-03-09 18:14:29.311 [info] > git rev-parse --show-toplevel [1ms]
2023-03-09 18:14:29.314 [info] > git rev-parse --show-toplevel [0ms]
2023-03-09 18:14:29.318 [info] > git rev-parse --show-toplevel [0ms]
2023-03-09 18:14:29.321 [info] > git rev-parse --show-toplevel [1ms]
2023-03-09 18:14:29.327 [info] > git rev-parse --show-toplevel [3ms]
2023-03-09 18:14:29.333 [info] > git rev-parse --show-toplevel [2ms]
2023-03-09 18:14:29.337 [info] > git rev-parse --show-toplevel [1ms]
2023-03-09 18:14:29.341 [info] > git rev-parse --show-toplevel [1ms]
2023-03-09 18:14:29.344 [info] > git rev-parse --show-toplevel [0ms]
2023-03-09 18:14:29.348 [info] > git rev-parse --show-toplevel [0ms]
2023-03-09 18:14:29.353 [info] > git rev-parse --show-toplevel [1ms]
2023-03-09 18:14:29.358 [info] > git rev-parse --show-toplevel [1ms]
2023-03-09 18:14:29.362 [info] > git rev-parse --show-toplevel [1ms]
2023-03-09 18:14:29.367 [info] > git rev-parse --show-toplevel [1ms]
2023-03-09 18:14:29.372 [info] > git rev-parse --show-toplevel [1ms]
2023-03-09 18:14:29.376 [info] > git rev-parse --show-toplevel [1ms]
2023-03-09 18:14:29.379 [info] > git rev-parse --show-toplevel [0ms]
2023-03-09 18:14:29.383 [info] > git rev-parse --show-toplevel [1ms]
2023-03-09 18:14:29.387 [info] > git rev-parse --show-toplevel [1ms]
2023-03-09 18:14:29.391 [info] > git rev-parse --show-toplevel [1ms]
2023-03-09 18:14:29.395 [info] > git rev-parse --show-toplevel [1ms]
2023-03-09 18:14:35.285 [info] > git rev-parse --show-toplevel [1ms]
